Active (0/1);Name*;Categories (x,y,z...);Price tax included;Tax rule ID;Quantity;Description
1;Szafka SNOW SNWK521;nowoczesny;1023,20;1;12;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div class=""m-article""><div class=""m-article_header""><div class=""m-article_title s-pageTitle g-pb20""><h2 style=""text-align: justify;""><br></h2></div></div>Szafka <strong>SNOW </strong>w kolorze białym idealnie wpisze się w każde wnętrze. Prosty kształt mebla został otoczony pogrubioną ramą, a fronty ozdobione poziomymi frezowaniami. </div><div class=""m-article"" style=""text-align: justify;""><br></div><div class=""m-article"" style=""text-align: justify;"">Biel świetnie komponuje się ze wszystkimi kolorami, co daje nieskończone możliwości w tworzeniu własnych aranżacji. Srebrne, metalowe uchwyty i nóżki idealnie komponują się z białą stylistyką mebla.</div><p style=""text-align: justify;""><br></p><p style=""text-align: justify;""><br></p><div class=""m-article""><div class=""m-article_header""><div class=""m-article_title s-pageTitle g-pb20""><h2 style=""text-align: justify;"">WNĘTRZE</h2></div></div></div><p style=""text-align: justify;"">Pojemna szafka została podzielona na 10 pakownych półek. To optymalne rozwiązanie, by zmieścić wszystkie niezbędne rzeczy i wygodnie je uporządkować. </p><p style=""text-align: justify;""><br></p><div class=""m-article""><div class=""m-article_header""><div class=""m-article_title s-pageTitle g-pb20""><h2 style=""text-align: justify;"">WYKONANIE</h2></div></div></div><ul><li class=""ui-draggable"" style=""text-align: justify;"">krawędzie szafki są zaokrąglone i zabezpieczone obrzeżami ABS;</li><li class=""ui-draggable"" style=""text-align: justify;"">fronty wykonano z płyty MDF, korpus z płyty laminowanej; </li></ul><p style=""text-align: justify;""><br></p><h2 style=""text-align: justify;""> </h2></div>"
1;Komoda SAINT TROPEZ STZK231B z oświetleniem;nowoczesny;1736,10;1;32;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div style=""text-align: justify;""><strong>Nowoczesna komoda</strong> o nietuzinkowym wyglądzie, która będzie atrakcyjnym akcentem, a jednocześnie zwiększy funkcjonalność wnętrza. </div><div style=""text-align: justify;""><br></div><div style=""text-align: justify;"">Korpus komody wykonany został w ciepłym dekorze dąb sangallo, fronty w białym połysku. Zestawienie kolorów wyeksponowano dzięki punktowemu oświetleniu zamontowanemu na wieńcu mebla. Jej przeznaczeniem może być praktycznie każde pomieszczenie w domu – pokój dzienny, sypialnia, jadalnia czy przedpokój, w zależności od tego, co chcemy w niej przechowywać.</div><p><br></p></div>"
1;Szafka na buty NORTON 1K;nowoczesny;210,68;1;63;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify"">Szafka na buty Norton charakteryzuje się prostą minimalistyczną formą, która sprawia, że mebel pasuje do nowoczesnych wnętrz. Laminat w jasnym kolorze dębu sonoma, przypominający dekorem drewno, wprowadzi do pomieszczenia przytulny klimat. Kolor jest bardzo popularny, co ułatwia dopasowanie mebla z innymi. Brak tradycyjnych uchwytów sprawia, że mebel łatwiej wkomponować w dowolną aranżację. Posiada drzwi uchylne. </div><div align=""justify""><br></div><div align=""justify"">Duża ilość brył dostępna w programie Norton czyni kolekcję bardzo atrakcyjną.<br><br><h2>WNĘTRZE</h2><br>W szafce przechowasz obuwie, szafka posiada jedne drzwi uchylne.<br><br><h2>WYKOŃCZENIE</h2><br>Mebel został pokryty laminatem, łatwym do utrzymania w czystości.</div></div>"
1;Komoda do sypialni MOONDUST;nowoczesny;584,10;1;34;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify"">Marzysz o przytulnej sypialni? Nic prostszego!<br><br>Kolekcja mebli do sypialni <strong>MOONDUST</strong> to świetne rozwiązanie do przestrzeni o intymnym nastroju.<br><br>Prosty design kolekcji przełamany łagodnym połączeniem bieli z <strong>imitacją plecionej tkaniny</strong> wprowadzi ciepłą i zaciszną atmosferę w sypialni.<br><br>Kolekcję mebli <strong>MOONDUST</strong> możesz zestawić z naczyniami z gliny oraz materiałami o wyrazistym splocie.<br><br><h2>WNĘTRZE</h2><br><ul><li class=""ui-draggable""><strong>4 pojemne szuflady</strong> sprawdzą się do przechowywania podręcznych przedmiotów oraz odzieży.</li></ul><br><br><h2>WYKOŃCZENIE</h2><br> <ul><li class=""ui-draggable"">Korpus, fronty oraz półki szafki <strong>MOONDUST </strong>wykonano z <strong>płyty meblowej</strong> pokrytej folią, więc łatwo utrzymać je w czystości.</li></ul></div><p><br></p><p><br></p><ul><li class=""ui-draggable"">Małe, okrągłe <strong>uchwyty</strong> neutralnie dopełniają spokojny design mebla, umożliwiając wygodne otwarcie szuflad.</li></ul></div>"
1;Szafka RTV HAVANNA 2S;nowoczesny;779,;1;24;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><p style=""text-align: justify;"">Nawiązująca do wzornictwa lat 60 oraz 70, kolekcja mebli HAVANNA charakteryzuje się prostymi, geometrycznymi bryłami oraz dekoracjami sprowadzonymi do minimum. </p><p style=""text-align: justify;"">Pokryta okleiną imitującą dębowe drewno szafka RTV będzie doskonałym elementem umeblowania zarówno salonu w nowoczesnej stylistyce, jak i w aranżacjach vintage. </p><p style=""text-align: justify;""><br></p><h2 style=""text-align: justify;"">WNĘTRZE</h2><p style=""text-align: justify;"">Szafka to dwie szuflady oraz wnęka pod blatem, pełniąca funkcję półki. W szufladach umieścisz wszelkie drobiazgi czy swoją kolekcję płyt, natomiast półka to doskonałe miejsce na dekoder czy piloty.</p><p style=""text-align: justify;""><br></p><h2 style=""text-align: justify;"">WYKOŃCZENIE</h2><p style=""text-align: justify;"">Szafkę pokryto okleiną w dekorze dąb postarzany. Szuflady otworzysz za pomocą podłużnych, czarnych uchwytów, które kontrastują z jasną kolorystyką szafki, ale jednocześnie współgrają z jej prostym kształtem.</p></div>"
1;Komoda SANTORI 3D2S TYP 01;nowoczesny;3053,48;1;61;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div><br>Niekwestionowana elegancja kolekcji mebli do salonu <strong>SANTORI</strong> wiąże nowoczesną prostotę designu z wysoką jakością wykonania. Jasny, ciepły odcień dębu bielonego zdobiony unikatowymi słojami podkreśla ponadczasową klasę, jaką prezentuje naturalne drewno.<br><br>Komoda <strong>SANTORI</strong> urzeka funkcjonalną prostotą – doskonale uzupełnia aranżację salonu zapewniając sporo miejsca na przechowanie domowych akcesoriów, koców, serwisów obiadowych lub tekstyliów stołowych. Na pięknym, szerokim blacie można wyeksponować dekoracje i bibeloty, pamiątki, fotografie w ramkach lub ozdobny wazon z kwiatami stawiając ostatni akcent na wystroju wnętrza.<br><br><h2>WNĘTRZE</h2><br><ul><li class=""ui-draggable"">Witryna zawiera<strong> 7 zamykanych wnęk</strong>, które pozwolą rozsądnie rozłożyć potrzebne akcesoria domowe;</li><li class=""ui-draggable"">Maksymalne obciążenie półki wynosi <strong>10 kg</strong>;</li><li class=""ui-draggable""><strong>Dwie pojemne szuflady</strong> przydają się do przechowywania drobiazgów.</li></ul><br><h2>WYKOŃCZENIE</h2><br><ul><li class=""ui-draggable"">Korpus mebla jest wykonany z <strong>płyty wiórowej o grubości 15 mm</strong> i wykończony <strong>olejowaną okleiną z naturalnego drewna dębowego</strong>;</li><li class=""ui-draggable"">Półki komody z <strong>płyty wiórowej</strong> są wykończone <strong>folią</strong>;</li><li class=""ui-draggable"">Fronty komody są wykonane z <strong>olejowanego naturalnego drewna dębowego o grubości 20 mm</strong>. Do olejowania drewna użyto <strong>naturalnego oleju</strong>;</li><li class=""ui-draggable"">Wykończenia są utrzymane w barwie <strong>dębu Bianco </strong>– jasnym, ciepłym odcieniu, który wnosi do pomieszczenia przytulny, domowy klimat;</li></ul></div></div>"
1;Szafka RTV wąska KOBE;nowoczesny;624,68;1;41;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify"">Szafka RTV z kolekcji nowoczesnych mebli Kobe. To oryginalny system w ciepłym odcieniu dębu o dość ciekawych frontach. </div><div align=""justify""><br></div><div align=""justify""><strong>Szafka RTV KOBE</strong> jest praktycznym segmentem, na którym postawisz telewizor, przechowasz sprzęt oraz drobiazgi typu piloty lub gry.</div><div align=""justify""><br></div><div align=""justify"">Kobe to propozycja dla osób ceniących ciepłe i naturalne wnętrza. Wniesie do aranżacji elegancję i niepowtarzalność.</div><p><br></p><p><br></p><h2>WNĘTRZE</h2><p><br></p><div align=""justify"">Szafka RTV KOBE posiada <strong>2 wnęki za drzwiami</strong>, <strong>szufladę</strong> oraz <strong>otwartą wnękę</strong>, która jest świetnym miejscem na dekoder lub konsolę.</div><div align=""justify""><br><br></div><h2>WYKOŃCZENIE<br><br></h2><div align=""justify"">System Kobe to oryginalna, nowoczesna kolekcja, której fronty wykonane są z trwałego MDF. Doskonale imituje strukturę drewna dzięki czemu dodaje ciepłego klimatu we wnętrzu. Charakterystyczne są ciekawie wyfrezowane fronty oraz listwy ozdobne. Dodatkowo wszystkie bryły są bezuchwytowe.</div></div>"
1;Szafka RTV IRMA IM1 z oświetleniem prawa;nowoczesny;643,08;1;7;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify"">Jeśli marzysz o nowocześnie zaaranżowanym wnętrzu, praktycznych rozwiązaniach oraz urzekającym wyglądzie – ta kolekcja dedykowana jest właśnie dla ciebie. </div><div align=""justify""><br></div><div align=""justify""><strong>S</strong><strong>zafka RTV IRMA</strong> świetnie sprawdzi się w pokoju dziennym. Jasna kolorystyka wpisze się w aktualne trendy, umożliwiając szeroki wybór dodatków i kolorów ścian. </div><div align=""justify""><br></div><div align=""justify"">Standardowe uchwyty zastąpiono w prezentowanej kolekcji systemem bezuchwytowym, który podnosi atrakcyjność mebli i cieszy się zainteresowaniem wśród naszych klientów. </div><div align=""justify""><br></div><div align=""justify""><strong>Oświetlenie zawarte w cenie (taśma LED w zagłębieniu pod blatem) </strong>wprowadza do wnętrza wyjątkowy klimat. Mnogość brył systemu pozwala na umeblowanie salonu i jadalni według własnych potrzeb i preferencji.</div><div align=""justify""><br></div><div align=""justify"">W drzwiach zamontowano zawiasy z systemem cichego domyku, dzięki czemu drzwi nie hałasują podczas zamykania.<br><br></div><h2>WYKOŃCZENIE</h2><div align=""justify""><br></div><div align=""justify"">Fronty mebla wykonano z <strong>płyty MDF</strong> opłaszczowanej <strong>folią PCV</strong>. Korpus wykonano z płyty meblowej pokrytej laminatem, który jest łatwy w utrzymaniu czystości, cechuje go również trwałość.</div></div>"
1;Szafka RTV NAOMI NA 1;nowoczesny;674,10;1;27;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div class=""m-article""><div class=""m-article_header""><h2 class=""m-article_title s-pageTitle g-pb20"">SZAFKA RTV NAOMI</h2></div></div><p><br></p><div align=""justify"">Nowoczesna szafka RTV z kolekcji Naomi to funkcjonalny mebel, którego przeznaczeniem może być pokój dzienny lub sypialnia. Z powodzeniem wpisze się w różne aranżacje. Kolor orzecha z ciemnymi wstawkami wenge świetnie pasuje do jasnych pomieszczeń. </div><p><br></p><p><br></p><div class=""m-article""><div class=""m-article_header""><h2 class=""m-article_title s-pageTitle g-pb20"">WNĘTRZE</h2></div></div><p><br></p><div align=""justify"">Szafka posiada otwartą półkę na sprzęt wideo, szufladę wysuwaną na prowadnicy rolkowej i pojemne półki w części zamkniętej.</div><p><br></p><p>Wymiary wnęki: szerokość 50 cm, głębokość 46 cm, wysokość 16 cm</p><p><br></p><p><br></p><div class=""m-article""><div class=""m-article_header""><h2 class=""m-article_title s-pageTitle g-pb20"">WYKOŃCZENIE</h2></div></div><p><br></p><p>Metalowe uchwyty wraz z drewnianymi nóżkami z chromowaną wstawką stanowią przyjemny, nowoczesny akcent.</p></div>"
1;Komoda NAOMI NA 2;nowoczesny;845,10;1;6;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div style=""text-align: justify;"">Piękna, nowoczesna i uniwersalna komoda złożona z szuflad i półek, którą dopasujesz do każdego wnętrza. Połączenie orzecha z kolorem wenge będzie pasowało do większości pomieszczeń.</div></div>"
1;Komoda DENIS DS3;nowoczesny;1239,;1;55;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div class=""m-article""><div class=""m-article_header""><div class=""m-article_title s-pageTitle g-pb20""><h2>KOMODA DENIS</h2></div></div></div><p style=""text-align:justify;"">Komoda trzydrzwiowa Denis została wyposażona w mechanizmy, które podnoszą komfort użytkowania mebla. Kulkowe prowadnice w szufladach, hamulce w drzwiach oraz regulowane stopki, które pozwolą Ci dopasować mebel do indywidualnych potrzeb oraz cieszyć się dobrze zaaranżowanym pokojem dziennym to cechy wyróżniające komodę Denis. Nowoczesne materiały i konstrukcja z podfrezowanym frontem pełniącym rolę uchwytu sprawią, że Twoje wnętrze będzie wyglądało wspaniale. </p><div class=""m-article""><div class=""m-article_header""><div class=""m-article_title s-pageTitle g-pb20""><h2>WNETRZE</h2></div></div></div><p style=""text-align: justify;"">Komoda to uniwersalny mebel, w którym z powodzeniem przechowasz wszystkie te przedmioty, które chcesz mieć pod ręką. Półki i szuflady pomogą w rozmieszczeniu rzeczy.</p><br><br><div class=""m-article""><div class=""m-article_header""><div class=""m-article_title s-pageTitle g-pb20""><h2>WYKOŃCZENIE</h2></div></div></div><p style=""text-align: justify;"">Charakterystyczne wykończenie w kolorze wiąz mat z wyrazistym wzorem nawiązującym do struktury drewna rozjaśni Twoje wnętrze. </p></div>"
1;Niski regał z wnękami KUBO;nowoczesny;629,10;1;11;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><p>Potrzebujesz regału o niestandardowych wymiarach?<strong><br><br>Regał KUBO </strong>ma <strong>wysokość 116 cm , </strong>więc bez problemu ustawisz go również w niższym pomieszczeniu, na przykład w pokoju ze skosami.<strong><br></strong><br>Książki, płyty czy ulubione pamiątki ułóż w otwartych wnękach regału KUBO, a drobiazgi, których nie chcesz eksponować ukryj za drzwiami oraz w 2 szufladach.</p><p><br></p><p><strong>Wymiary wnęki:17,5 x 35,5 x 31<br></strong></p><p><br></p><h2>WNĘTRZE</h2><p><br></p><div align=""justify""><ul><li class=""ui-draggable""><strong>2 otwarte oraz 4 zamknięte wnęki </strong>pomieszczą sporo przedmiotów.</li><li class=""ui-draggable""><strong>2 szuflady </strong>zostały wyposażone w prowadnice kulkowe.<br><br></li></ul><h2><strong>WYKOŃCZENIE</strong><br><strong><br></strong></h2><ul><li class=""ui-draggable""><strong>Połyskujące wykończenie</strong>, wysokie ukośne nóżki i uchwyty w kolorze imitującym jasne drewno idealnie pasują do mieszkania urządzonego w nowoczesnym stylu.</li></ul><br><h2>MEBLE DLA NASTOLATKA<br><br></h2><ul><li class=""ui-draggable"">W pokoju nastolatka niet rudno o chaos, dlatego najlepiej sprawdzą się w nim meble ułatwiające przechowywanie i ukrywanie swoich małych skarbów.</li><li class=""ui-draggable"">Meble z serii KUBO to kolekcja brył, gdzie możecie posegregować i schować zarówno podręczniki, jak i zabawki i kolekcję ulubionych przedmiotów.</li></ul></div></div>"
1;Komoda MODICO 3D1S MC-07;nowoczesny;681,30;1;64;"<div class=""widget text_editor clearfix2"" style=""width: 100%; height: 100%;""><div align=""justify""><p><strong>Szeroka komoda MODICO </strong>świetnie uzupełni nowoczesną aranżację mieszkania.<br><br></p><p>Komoda pomoże zorganizować domowe tekstylia i dokumenty w pokoju dziennym, poskładane ubrania w sypialni lub elementy zastawy stołowej i akcesoria w jadalni.<br><br></p><p>Z kolekcją MODICO możesz urządzić salon w spójnym stylu. Meble MODICO sprawią, że Twoje wnętrze będzie jasne i pełne ciepła.<br><br></p><h2><strong>WNĘTRZE</strong></h2><ul><li class=""ui-draggable""><strong>Szuflada</strong> pomieści niewielkie akcesoria.</li><li class=""ui-draggable""><strong>Otwarta wnęka pod przeszkloną częścią blatu</strong> to świetne miejsce na Twoje ulubione przedmioty. Możesz dodatkowo je uwydatnić, dokupując oświetlenie.</li><li class=""ui-draggable"">We <strong>wnękach za drzwiami</strong> łatwo ułożysz potrzebne przedmioty.</li><li class=""ui-draggable"">Blat możesz wykorzystać na wyeksponowanie stylowych dekoracji.</li></ul><br><br><h2><strong>WYKOŃCZENIE</strong></h2><ul><li class=""ui-draggable"">Meble MODICO wykonano z płyty meblowej i wykończono laminatem.</li><li class=""ui-draggable"">Nowoczesny design i połączenie <strong>bieli z kolorem drewna</strong> wprowadza do pomieszczenia przytulny klimat.</li></ul></div></div>"
